doc_id,doi,title,reaction_system,raw_reaction_system,confidence,rationale,evidence_terms,status
doc_2500,,10.1038/s41467-023-39386-5,other_reaction,other_reaction,0.92,"The abstract describes direct seawater electrolysis for hydrogen (H2) production, development of a corrosion-resistant electrocatalyst for alkaline seawater, and performance in an anion exchange membrane electrolyzer—i.e., water electrolysis/HER in seawater rather than CO2 or CO reduction.","['seawater electrolysis', 'hydrogen (H2) production', 'alkaline seawater electrolytes', 'anion exchange membrane electrolyzer', 'electrocatalyst', 'chloride ions', 'current density']",ok
doc_2501,,10.1038/s41467-023-39681-1,other_reaction,other_reaction,0.9,"The abstract describes seawater electrolysis to produce hydrogen, discussion of hydrogen evolution kinetics, water dissociation, an electrolyzer design, and electricity cost per kg H2. This is water electrolysis / hydrogen evolution, not CO2 or CO electroreduction.","['seawater electrolysis', 'hydrogen evolution', 'water electrolysis', 'electrolyzer', 'H2 production', 'water dissociation', 'Pt catalyst', 'Na+ exchange membrane']",ok
doc_2502,,10.1038/s41467-023-40273-2,CO2RR,CO2RR,0.88,"The abstract describes electrocatalytic urea synthesis via the co-reduction of CO2 and NO3^- with stabilization of *CO and *NO2 intermediates to promote C–N coupling. The primary electrochemical reactant is CO2 (co-reduced), so the paper centers on CO2 electroreduction in the context of urea formation.","['electrocatalytic urea synthesis', 'co-reduction of CO2 and NO3^-', 'CO2', '*CO intermediate', 'C–N coupling', 'urea production', 'Faradaic efficiency']",ok
doc_2503,,10.1038/s41467-023-40296-9,other_reaction,other_reaction,0.88,"The paper describes a paired electrocatalytic process converting methanol to ethylene glycol via anodic methanol partial oxidation to formaldehyde and cathodic reduction of formaldehyde to ethylene glycol. The focus is on electrosynthesis from methanol/formaldehyde, not CO2 or CO electroreduction, so it is an electrochemical reaction other than CO2RR/CORR.","['ethylene glycol production from methanol', 'reducing formaldehyde into ethylene glycol', 'Pt catalysts at the anode enable formaldehyde production through methanol partial oxidation', 'electrosynthesis in a single electrolyzer', 'electrolyzer operates a full cell voltage']",ok
doc_2504,,10.1038/s41467-023-40319-5,other_reaction,other_reaction,0.88,"The abstract discusses alkaline water electrolyzers and hydrogen production (H2) using Ru-decorated cathodes and stainless steel anodes, i.e., water electrolysis / hydrogen evolution. There is no mention of CO2 or CO electroreduction, so the central reaction is hydrogen evolution/water electrolysis rather than CO2RR or CORR.","['alkaline electrolyzers', 'hydrogen', 'water electrolysis', 'H2', 'cathode', 'electrolyzers exhibit current densities']",ok
doc_2505,,10.1038/s41467-023-40342-6,CO2RR,CO2RR,0.92,"The abstract explicitly describes electrochemical conversion of CO2 to formic acid/formate using bismuth catalysts, reports Faradaic efficiency for formate formation, and discusses CO2 conversion — indicating CO2 electroreduction is the paper's main reaction.","['CO2', 'electrochemical conversion of CO2', 'formic acid', 'formate formation', 'Faraday efficiency', 'Bi catalysts', 'CO2 conversion to value-added chemicals']",ok
doc_2506,,10.1038/s41467-023-40375-x,other_reaction,other_reaction,0.95,"The abstract focuses on proton-exchange-membrane water electrolyzers (PEMWEs), clean hydrogen production, oxygen evolution reaction (OER), iridium-based electrocatalysts, and water electrolysis — i.e., water-splitting/electrolysis rather than CO2 or CO electroreduction.","['water electrolysis', 'proton-exchange-membrane water electrolyzers', 'PEMWE', 'oxygen evolution reaction', 'OER', 'hydrogen production', 'iridium-based electrocatalysts', 'water electrolysis using renewable electricity']",ok
doc_2507,,10.1038/s41467-023-40463-y,other_reaction,other_reaction,0.9,"The abstract describes the electrochemical reduction/hydrogenation/hydrogenolysis of 5-hydroxymethylfurfural (HMF) to 5-methylfurfurylalcohol in an alkaline membrane electrolyzer. This is an electrochemical biomass conversion reaction (HMF reduction), not CO2 or CO electroreduction, so it falls under 'other_reaction'.","['5-Hydroxymethylfurfural (HMF)', 'reduction', 'hydrogenation', 'hydrogenolysis', '5-Methylfurfurylalcohol', 'oxide-derived Cu bimetallic electrocatalysts', 'alkaline exchange membranes electrolyzer', 'cathodic 5-Hydroxymethylfurfural valorization', 'oxygen evolution anode']",ok
doc_2508,,10.1038/s41467-023-40912-8,other_reaction,other_reaction,0.92,"The abstract explicitly focuses on the oxygen evolution reaction (OER) and proton exchange membrane water electrolyzers (PEMWE) for hydrogen production, discussing IrO2 OER catalysts, iridium loading, and PEM water electrolysis performance. This is an electrochemical water-splitting/OER study, not CO2 or CO reduction.","['oxygen evolution reaction (OER)', 'proton exchange membrane water electrolyzer (PEMWE)', 'IrO2', 'iridium loading', 'membrane electrode', 'hydrogen production', 'water electrolyzer', '3.06 A cm−2 @2.0 V@80°C']",ok
doc_2509,,10.1038/s41467-023-41102-2,other_reaction,other_reaction,0.9,"The abstract focuses on oxygen evolution in water electrolysis (OER), stabilization of IrOx catalysts, performance in a polymer electrolyte membrane water electrolyzer, and hydrogen (H2) production. There is no mention of CO2 or CO electroreduction or related feedstocks, so the paper is about water-splitting/OER rather than CO2RR/CORR.","['oxygen evolution reaction', 'water electrolysis', 'polymer electrolyte membrane water electrolyzer', 'IrOx catalyst', 'hydrogen production', 'water-splitting']",ok
doc_2510,,10.1038/s41467-023-41107-x,other_reaction,other_reaction,0.92,"The abstract focuses on scaling up electrolytic hydrogen production using renewable electricity (water electrolysis) and discusses land/water resource constraints for producing hydrogen. This is an electrochemical water-splitting/hydrogen production topic (HER/electrolysis), not CO2 or CO electroreduction.","['electrolytic hydrogen', 'electrolysis', 'hydrogen production', 'water', 'low-carbon electricity', 'renewable wind and solar', 'electrolytic']",ok
doc_2512,,10.1038/s41467-023-41348-w,CO2RR,CO2RR,0.95,"The abstract repeatedly discusses carbon dioxide electrolyzers and electrochemical carbon dioxide reduction (CO2R/CO2 electrolysis), product concentrations from CO2 electrolyzers, and related issues (hydrogen evolution, syngas). This clearly indicates the paper’s main reaction system is CO2 reduction.","['carbon dioxide electrolyzers', 'electrochemical carbon dioxide reduction', 'CO2R', 'CO2 electrolysis', 'single-pass conversion', 'product concentration', 'hydrogen evolution', 'syngas']",ok
doc_2513,,10.1038/s41467-023-41396-2,CO2RR,CO2RR,0.95,"The abstract explicitly describes electrochemical CO2 reduction in acidic electrolytes, reports Faradaic efficiencies for CO and formic acid produced from CO2 with Ag and In catalysts, and focuses on mitigating carbonate formation and GDE flooding during CO2 electroreduction. This clearly identifies CO2RR as the paper's main reaction system.","['electrochemical CO2 reduction', 'CO2', 'Faradaic efficiency of CO', 'formic acid', 'Ag catalyst', 'In catalyst', 'acidic electrolyte', 'gas diffusion electrode (GDE)', 'suppressing hydrogen evolution', 'carbonate/(bi)carbonate formation']",ok
doc_2514,,10.1038/s41467-023-41497-y,other_reaction,other_reaction,0.88,"The abstract describes electrooxidation of biomass-derived substrates (glucose-to-formate, HMF-to-FDCA) and continuous electrosynthesis processes. It does not discuss CO2 or CO electroreduction; the central reaction is anodic biomass electrooxidation/upgrading rather than CO2RR or CORR.","['electrooxidation', 'glucose-to-formate', 'HMF-to-2,5-furandicarboxylic acid (FDCA)', 'electrosynthesis', 'biomass upgrading', 'non-Faradaic degradation', 'single-pass continuous flow reactor (SPCFR)', 'single-pass conversion efficiency']",ok
doc_2515,,10.1038/s41467-023-42348-6,CO2RR,CO2RR,0.93,"The abstract explicitly and repeatedly discusses electrochemical reduction of CO2 (CO2RR), mentions products such as ethylene, carbon monoxide, and ethanol, and frames the work in terms of CO2 electrolyzers and gas-diffusion electrodes. The study focuses on improving electrodes/current collection for CO2 electroreduction, so CO2RR is the central reaction system.","['electrochemical reduction of CO2', 'CO2RR', 'ethylene', 'carbon monoxide', 'ethanol', 'electrolyzers', 'gas diffusion electrode', 'ePTFE GDL', 'non-invasive current collector (NICC)']",ok
doc_2516,,10.1038/s41467-023-42539-1,CO2RR,CO2RR,0.91,"Abstract explicitly describes electrocatalytic CO2 reduction to formate/formic acid, reporting selectivity, potentials vs RHE, flow-cell operation and current densities for CO2-to-formate conversion using Cu single-atom catalysts.","['electrocatalytic CO2 reduction', 'CO2', 'formate', 'formic acid', 'selectivity', 'flow cell', 'current density', 'RHE']",ok
doc_2517,,10.1038/s41467-023-43409-6,CO2RR,CO2RR,0.95,"The abstract explicitly describes the electrochemical reduction of carbon dioxide to formic acid, reports Faradaic efficiencies for formic acid production, and details cell architecture for CO2-to-formic-acid conversion. This identifies CO2 electroreduction as the central reaction system.","['electrochemical reduction of carbon dioxide', 'direct electrochemical synthesis of formic acid from carbon dioxide', 'formic acid generated', '>75% Faradaic efficiency to formic acid', 'CO2']",ok
doc_2518,,10.1038/s41467-023-43698-x,other_reaction,other_reaction,0.85,"The abstract describes alternative anodic oxidation for electrosynthesis of 3,3’-diamino-4,4’-azofurazan coupled with hydrogen production via water electrolysis and hydrogen evolution reaction on a WS2/Pt catalyst. There is no mention of CO2 or CO electroreduction; the central chemistry is water splitting/electrosynthesis, not CO2RR/CORR.","['water electrolysis', 'oxygen evolution reaction', 'hydrogen production', 'overall water splitting', 'hydrogen evolution reaction', 'oxidative-coupling', 'electrosynthesis of 3,3’-diamino-4,4’-azofurazan', 'WS2/Pt catalyst', 'low cell voltage']",ok
doc_2519,,10.1038/s41467-023-43762-6,unknown,unknown,0.25,"Only a DOI string was provided as the title; no abstract or conclusion content is available to identify the reaction system. This is insufficient to determine whether the paper focuses on CO2RR, CORR, another electrochemical reaction, or is non-reaction-focused.","['DOI only', 'no title text', 'no abstract provided', 'no conclusion provided']",ok
doc_2520,,10.1038/s41467-023-43977-7,other_reaction,other_reaction,0.9,"The abstract focuses on oxygen evolution reaction (OER) catalysts (ruthenium dioxide) for acidic proton-exchange-membrane water electrolysis and hydrogen production, with no mention of CO2 or CO electroreduction. Therefore the central reaction is water oxidation/OER, not CO2RR or CORR.","['oxygen evolution reaction', 'OER', 'water electrolysis', 'acidic water splitting', 'proton-exchange membrane water electrolyzer', 'hydrogen (H2) production']",ok
doc_2521,,10.1038/s41467-023-44483-6,other_reaction,other_reaction,0.9,"The abstract repeatedly discusses the oxygen evolution reaction (OER) in proton-exchange membrane water electrolysis (PEMWE) and hydrogen production from water electrolysis. No CO2 or CO electroreduction is mentioned, so the central electrochemical reaction is OER/water electrolysis.","['acidic oxygen evolution reaction (OER)', 'proton-exchange membrane water electrolysis (PEMWE)', 'water electrolysis', 'anodic oxygen evolution reaction', 'H2', 'oxygen evolution']",ok
doc_2522,,10.1038/s41467-024-44722-4,CO2RR,CO2RR,0.93,"Abstract explicitly discusses carbon dioxide electroreduction (CO2RR) in acidic electrolytes, reporting Faradaic efficiencies and partial current densities for multicarbon (C2+) products and describing CO2 diffusion and gas diffusion electrode design to enhance CO2RR performance. The focus is clearly on CO2 reduction to multicarbon products.","['carbon dioxide electroreduction', 'CO2RR', 'C O 2', 'acidic electrolytes', 'Faradaic efficiency', 'partial current density', 'multicarbon products', 'C2+', 'gas diffusion electrode', 'CO2 diffusion']",ok
doc_2523,,10.1038/s41467-024-45179-1,other_reaction,other_reaction,0.86,"The abstract describes oxidative dehydrogenation of propane to propylene in a microchannel gas–liquid–solid catalytic system using an oxygen-containing Cu surface. The central chemistry is propane dehydrogenation/oxidation (hydrocarbon ODH), not CO2 or CO electroreduction and there is no indication of electrochemical CO2/CO conversion.","['oxidative dehydrogenation of propane', 'propylene (C3H6) production', 'propane (C3H8) dehydrogenation', 'oxygen-containing Cu catalytic surface', 'gas–liquid Taylor flow', 'microchannel reaction system']",ok
doc_2524,,10.1038/s41467-024-45538-y,both,both,0.91,"The abstract explicitly describes electrochemical CO2 reduction to multicarbon (C2+) products as the main goal and repeatedly uses CO2R terminology, while also reporting performance and selectivity for CO reduction (CORR). Both CO2 reduction and CO reduction are central to the reported catalyst development and metrics.","['CO2 reduction', 'CO reduction', 'C2+ products', 'CO2R', 'CO reduction performance', 'Faradaic efficiencies', 'current densities >500 mA cm^-2']",ok
